X1,X2,X3,X4,X5,X6,Y
-9.49298513169085,9.252968293558503,6.719602410244118,3.9194841218739604,-1.8209411117146033,-6.534113598583085,41.6393325858115
-6.871259146578279,-4.995142036708094,0.984533294122409,4.291918454001246,3.2039475343546258,-4.401322061081143,-92.4412606303751
9.097305613263881,4.757938333915369,1.0870810502280133,2.2344149246870444,-1.6079987514442013,-5.045380209976851,-101.463321638635
-2.8805464269747683,5.156922209287382,-9.712130227404883,-7.678547189861675,-9.079947159564945,-9.185423953620598,-66.82849055755725
7.109211680220145,4.073157187600474,-0.5165234182534952,-8.04331678697997,-0.1676824976633533,-0.5305645843886868,-228.58277619474066
-6.535962601799696,-1.3229670152405397,-2.0299053120525308,2.3170019610443298,2.7018730173528756,-9.09391980455911,-39.280622136995355
-2.5077477074705756,2.5171983142847267,0.06272517160175362,7.129796823766444,3.1738726323789006,-6.741311458371406,19.8945242748418
-8.588625051991404,2.8483855641263123,-9.469773789167563,1.715511625469265,8.804604828499151,1.50948355751758,-24.184770097523952
-2.236601475869562,2.8657643688470635,-0.8349421901696665,0.9123357863186996,8.829296175530502,-2.2779472439845154,119.75909529473202
9.223811276478283,8.107012839121275,-6.084177304214071,-8.612773982496691,-7.984439972451467,-9.635563486969005,-263.52937490958834
-8.111140784881432,3.6601354683271374,-8.57622703079542,-3.6204873941247744,6.89750621938909,-9.534561285283482,158.53167705245139
6.289369651778717,-4.362904504532001,-7.636703447566875,3.9347433072830125,2.5788569355976794,7.549440270541059,-97.70555404511614
4.701420876077716,6.06961860769697,-4.35930854857387,-6.451209124405544,5.012295032817168,6.136694785345281,-102.4284386308688
9.810102840013467,-1.7476464617714704,-2.559638284144336,5.528259214839936,-3.183929194939643,8.615146512071295,90.46406796579714
7.168255036860238,-1.420119452499634,5.017421355829947,5.0908574816936465,-7.937522623281348,8.051058133591333,150.38369611107325
0.10504744895714246,6.529149322154833,-3.599007979387765,7.9104645699240095,-2.215966425316738,-9.783246970394032,42.87925067966561
8.107639528385274,-8.174266464277329,-3.6137272481917027,9.001239341016099,9.012142938751122,1.4687577624657226,-545.8763076107992
2.6367442433959845,-1.031089560433605,-4.135784566038709,-3.4267090926016808,3.450369121540769,5.0474905887536,-11.880510107235661
5.83158087451697,5.792362855891078,-8.175877939026194,-0.11159390594837149,-8.848824799667113,0.9905776464747102,114.28704857072205
-1.1693899725324606,7.754083655165996,-2.9816997489584267,-7.658659671447882,-7.140166358943283,5.230212634349446,-164.88037329034864
2.364361266325222,-7.977546477544195,-8.317863877700052,4.019382629182399,-8.544739872716129,6.437201185807126,260.23239204813143
4.1248445431299245,-8.373024387162005,-8.30324571829616,9.732791570023508,-2.514584084877594,-2.587157058662182,-429.05515837058033
6.255991345150051,8.944971547677174,9.720021276457416,5.0675637051788325,-2.4748082893816843,-8.329985666026625,-48.91232312740775
5.542938318548735,1.1680849947161,-1.5155598150604739,8.12708770189472,-7.776050353876974,-0.14749791418281788,58.405858594191045
-9.772927104651618,-0.626787160117475,-8.873934486363254,-7.623641674638561,-7.649475064457903,2.984206042321272,-125.75270738903828
4.920897585308467,1.667375301943192,9.243450969490837,-2.5025884095259183,-4.285758274362785,7.3719825637892065,-263.6931082952896
-5.528083229610948,9.264450788812226,-9.756910506203674,9.39757653415278,-9.136801760988478,7.822862273961423,-133.91803318232127
0.5540221817259976,9.859295922386007,-8.524068705292024,1.0770856880264148,9.38605071238198,0.46195688340297636,209.8600245507955
2.5879727627052507,3.9149737796923425,-0.9091787046445354,2.551161601681269,1.6862862384620048,8.023160209819778,-40.507484488247705
-9.091072393170842,-4.380736208155394,9.008229681531176,7.805275677818326,-0.8868649442857404,2.4026519560307342,-254.14114342507824
-4.452376340377347,-6.237576805524774,-0.7260319012003578,-2.9329554394789437,1.6731222370174414,-8.445307260700304,-42.38653451952482
9.48789615332333,9.724214889592059,3.9632342803949037,0.7219273268824082,-3.8094476742734447,6.275900394138972,-252.28155988742932
3.694623451077586,-6.747661213102174,8.21854368987685,6.450744858463381,8.99599826583848,4.5143901677672,-95.43327805874462
2.268303918715798,-1.6351392741876225,8.654569667080267,7.321277790008168,-9.095626597876212,-9.47266051005496,12.644828341916533
-2.4707326624390085,6.211066615636657,9.74552258629889,-6.991662177929436,1.8826143070427026,-2.3821828673795693,-247.11200586700718
9.398287956292066,6.842378462714173,6.766574094222758,-0.6261368041005948,-1.703609953246696,-4.531858561385875,-239.1340435388558
-8.872490066981458,7.294447525101063,6.258020182601552,9.994353465722611,9.93273674147811,1.108634112052549,127.88141088872547
5.37974830361021,8.89531459764856,6.992947813548231,-5.053037965136047,-0.9891172937981292,-7.4168116969701,-230.32881495213786
9.081020545174447,2.123492689017601,-5.427143889930745,3.434013688117135,2.3625648091579166,-2.8367456393431905,-223.50509189473652
-7.72884815600742,3.4314639118559924,0.40615401807586693,5.446367834712786,0.40327002223986774,7.043630006370801,-205.7454280057007
1.0381367754897113,1.2187594307077259,7.533072053166901,-1.9303426757520583,-7.319695430987185,-9.42434647373322,-82.37129708513547
5.1027451134723805,2.406191027069294,4.081595361984471,-5.740716769821786,-7.272570488264605,-9.709106686642361,-172.7650350497809
-2.9882488238680605,1.7983537370926612,-2.155119098005354,-1.2505015595254179,8.083173889874967,-3.0348906595339926,102.90810928887556
0.2797897831962164,5.673060254822861,-2.069144353574597,2.4417340045574694,7.247274174934905,8.990412473152844,-17.6518448658585
-7.058530381419241,8.531752503229889,-0.15767413840923616,-4.8351122340208335,-0.8172848752347743,9.600651505709543,-295.7987372775619
-0.14763812014260758,-3.424967794249836,2.6680170863345154,-5.197087624436138,-8.482733437826722,-7.4224055617870155,-22.01885799604214
-7.439083220844552,-6.9619461297541125,-7.223456547011797,2.817494896064293,-6.3623983120171035,-3.086654333522736,-229.73812413956298
7.935768198120236,-0.5207671947425538,3.3511547704205427,-6.553602575967403,-6.1542196238265845,-9.182627674670423,-217.60797135098827
