Processor_Speed_GHz,RAM_GB,Storage_GB,Screen_Size_Inches,Battery_Life_Hours,Weight_Kg,Price_$
4.2481158648755475,8,1024,14.896856866629856,5.310989109484572,1.6503944774051278,3857.658115346272
2.1988582375542594,8,1024,16.448170603957255,5.563856117657306,2.8270524124518244,3233.527996223409
3.2998205344476403,16,256,16.378197594140282,5.765609684336579,3.4532427262431167,3656.920425277021
3.5734509910171486,4,512,14.276401892973023,10.22723308049397,1.6413251561106195,3362.739504539443
1.662576444519992,4,2048,16.31566189660271,7.85245149007729,2.6354365036851863,3612.0944904164585
3.6264069816550344,16,512,13.14803053886197,5.801769292404033,1.4952440818993504,3734.9250531313646
2.0968344329055206,32,512,15.385079513928211,8.493004049798266,2.4133256364290245,4313.442546155063
1.7276805754484783,4,512,13.920035349150812,9.445356068008742,2.1598312167208404,2671.275210188091
4.821099380386666,8,256,13.482267543109115,5.453616006601804,3.4300133240788426,3476.215566318684
4.879712115760958,4,1024,13.307812806516836,6.7219419137281635,2.5213181817411665,3646.8545569171333
4.329390718407614,8,512,15.785155103512558,4.096974840032528,1.873765930217047,3515.3359578412174
2.5661481921067972,32,256,14.359499855072265,4.630344145812122,1.2852394622198333,4038.4395394663816
1.8418523990223434,16,512,15.899067086115046,9.130060685684846,1.3781170718373363,3420.26873767309
3.894815592792549,4,512,13.26142536319577,4.6329451292606425,1.5632923248780877,2990.222575586425
3.0405337280886044,16,256,14.261161351322441,7.726470453003541,1.627416653350745,3479.5123719398775
1.9271338219567258,4,1024,15.157965169501349,9.381416355501894,3.1265401446028447,2945.62431842709
3.2331191853894454,8,1024,16.162892659355855,3.9618923078526946,2.403056970706312,3505.751712367307
1.6203598239032644,16,2048,14.27501001172828,8.105809976660133,2.308477278435916,3757.0560167930385
4.682621407275738,4,256,15.503565505748035,5.309065053312274,1.2869221796730437,3452.488836643657
2.405729935600059,8,2048,16.54391099294475,11.666341877138219,3.1503492333735874,4109.366840927564
3.818827995238937,16,2048,15.463452752729218,7.351910820479323,2.8070357580212093,4588.009455655896
2.5909887663129383,16,2048,13.931837899014536,10.253932947976423,1.169170904750004,4412.103759320132
3.320238074122338,4,1024,13.097603126226153,7.952038879406356,2.7695877430744216,3291.1909166445053
3.4134859777014785,4,256,16.48039549560372,3.3907127956933723,2.3588455433566153,2857.0155910938224
2.1469905943393446,4,2048,13.085077643401549,8.6983623803462,1.2043133643669457,3388.0512917808383
4.893546197175954,8,256,16.4988066907368,11.562630079859913,2.1457516038216413,3924.247916251051
4.2129648817639005,4,256,15.115748536108848,8.414506381316981,2.2117407178251174,3235.467227390592
4.7882462954746625,16,1024,16.756270794051584,10.372699734841111,1.4144363504081894,4851.234624113967
4.63189572649677,16,2048,16.195132943094663,10.957858170135669,3.364245367500706,5083.801456811609
3.592649925838798,4,2048,16.99173644213335,5.052717947540392,3.124938428701655,4020.378934300447
4.726559822580909,4,256,14.40284726180684,4.90840355917404,2.6725558433227707,3048.574786715105
1.8097237571817182,32,512,16.068753155724508,8.498828899658925,2.155738902501518,4301.50045660917
2.185940018467008,16,1024,14.607723654436969,6.699256228260342,2.0294138539612714,3471.1280879308024
1.6582955111868833,8,1024,14.919502481215636,10.558751725800484,2.6274336678773853,3198.410550142412
2.6386561576714254,32,1024,15.51002185287348,11.1002081105821,2.363579673517264,4808.166067132015
2.860370513913187,4,1024,16.494708456745354,6.180792413724463,1.155682764704714,3545.095417746099
2.449721611208636,4,2048,16.936333876797182,5.131835030770338,2.281256621925829,3612.87840126492
4.4005812820317525,16,2048,16.073093655458074,10.024729637194756,3.0160090430820987,4699.721267906937
2.748636643427562,4,512,14.671067128669335,5.473254319933225,2.1480996939923953,2877.6078484682807
2.483270783905833,8,1024,14.68542800910828,10.403528866623105,1.129891443885671,3665.221736704304
3.3994362910538696,16,1024,15.950329206355566,6.813644282838865,2.9656954984600827,4175.019439636212
1.9932347874116694,4,256,13.955108583073208,9.007949093623235,1.503409455339936,2627.594727036217
4.307689432639139,16,2048,13.44189645252558,3.859817824512014,1.646552087220097,4483.39796510057
1.760927252879198,4,1024,14.418488630563106,8.614733922089158,1.4117658835807396,3036.8403612883303
4.954104278101811,4,512,14.148955966616327,7.065909108635062,1.8255376621787438,3451.1317413581946
4.202856692538301,4,512,14.18523248182396,8.279476168579267,2.8918787642215875,3369.601141411599
2.1955048853696035,8,2048,13.93443100419964,4.512127869703771,2.2984646487598432,3592.2034642976664
1.5193274099326084,8,512,13.168372758545448,9.63186370449764,1.5122031853767814,2844.3208784952817
4.3541149995919195,16,512,13.071495738933656,10.765173697889058,3.1945751953801023,4216.228265808606
3.97400070346666,4,2048,16.950889558944127,4.950658200816981,3.198954637378823,4188.609359816025
4.051525088143455,4,1024,14.71109253494345,3.8614309996814553,3.1764460626150175,3343.305354223139
4.19944621340081,8,1024,14.537306588638726,3.2127472744170276,1.5969905284538481,3671.6674562189046
1.7591562810693162,4,512,15.71858913077228,8.777743503989395,2.12809836045247,2623.4030290460632
2.754630049904954,8,512,13.873015551460256,8.463846324799027,3.462474140352188,2965.6494029829582
1.905541708337954,4,1024,16.799844735800903,7.92027671442663,2.930031190774976,3093.028251308482
4.520861990564578,16,2048,16.14538005766221,5.087523865043779,1.0679185530638995,4892.4927900906905
3.6815434438964525,4,512,13.357644009249038,6.518153963149632,1.1630114781512302,3114.038505915635
2.658143086984272,4,256,14.670323103139713,8.350287016675559,2.159828442030832,2736.2533017365135
1.7224542260010827,32,2048,16.516473230248657,7.470901729732525,3.2730505146539004,5039.670201014244
2.5884381260048177,8,512,16.778928089165642,11.890069681933985,2.3467544948817856,3468.710015743099
2.6381416270936144,4,512,14.869606044999479,4.227957773010598,2.2445312700857256,2790.3648079303084
4.053621624183224,4,256,15.453645556842831,9.256300986428343,1.2636842498915763,3363.7293982505134
3.731451149743246,32,256,13.668135784368301,6.638868912938629,2.6419502618107353,4363.22523517271
4.6052445990171424,32,1024,16.964674504547908,6.853796534330533,3.0552579015005636,5393.93962292489
3.1527522380668227,8,2048,13.926686805533773,9.458379890923586,1.951050018768906,3956.564025100832
1.9185798607840558,32,2048,16.770927096540504,9.231925361919327,2.9390296273133187,5033.180552092848
3.9963567552804826,16,1024,15.598586595969474,11.921303943319694,3.4111916347520292,4346.685659298611
4.162747670159141,32,2048,15.430947179515437,4.155548605087127,1.5094161478192227,5372.083063464488
3.4644701914932368,16,2048,15.050754044066034,3.936986844457497,2.3083240779868532,4328.553945761381
4.198385129840963,8,2048,13.922679246871034,9.519049354158671,1.717844895211439,4323.031105690701
3.2282845872753674,8,2048,13.706112128022033,8.205482253057681,2.982136047584598,4029.647994799164
3.329564902836979,8,2048,13.881944836280702,5.467445999038253,2.4439834147028936,3933.8187566057413
2.996393564254924,8,256,13.745753048577019,3.7147743209008794,2.586456043875759,2840.120535913181
1.5889669436043332,8,2048,16.118337894267015,3.770924246367875,2.9947853990397353,3598.711368627527
1.8776199944765657,16,256,14.40050103666692,11.047717871977065,1.9899261816561373,3260.011328965998
1.61000214990357,16,2048,13.231370706253585,4.726805922468686,3.287725171017608,3693.8701789371853
3.7274364394232316,8,1024,16.876410520563244,5.910344059039687,2.33257216811535,3827.3349625458645
2.6002459337671433,32,512,16.535143539853703,5.039907620042892,1.39488705708837,4447.976321002773
3.2799974190764596,4,256,16.711009132780852,6.194966752487436,2.739747795422006,3035.6355535682624
4.6764826587413255,8,2048,16.97963129058574,3.6248145847148403,2.983153376095636,4276.86112543714
2.372522802021062,32,1024,13.695580996877949,7.671538118174434,1.7919041926688166,4397.15333916902
2.936340230624704,4,512,14.584968075610636,3.6085130723299343,3.1429481424968824,2924.866806126822
4.144428984900671,8,256,16.032953902816367,10.203208570401255,3.265358136914416,3712.1060619463265
2.3007935792206786,8,512,15.784082472215168,5.103408737193897,1.6922612184445223,3140.7093580123674
1.7694296844007755,16,1024,13.61558362535942,7.860107231440596,3.458803681788055,3469.4644452050175
2.514130085198188,4,256,16.26333249996247,10.920711788053124,1.351778820121896,3086.677565167877
2.0642745053890152,4,512,13.897762287346643,8.857896321424747,1.505039171006225,2763.8540453986066
4.753941783199005,32,2048,13.895270459290492,7.796620078962018,1.4605620980950653,5616.781089599043
4.328421328475459,16,256,15.147897691573654,5.91900377803838,3.234974275019676,3784.7203194678495
3.716913147786482,16,512,15.371759739366812,5.997017217523782,2.6357313808124045,3877.9211529100708
4.550112065657012,16,1024,15.320344831351244,9.025382596783711,1.3802607080556821,4621.458815017675
4.312852269146901,16,1024,13.36594734959102,11.947254250990508,2.1008085459208727,4301.355530878648
2.1529952061011253,4,256,16.509843450521522,8.956552708644407,2.538245062674505,2811.2138356093997
4.623956494714922,4,512,14.062400170354824,8.020050756330225,1.2086602124734582,3509.8487809651547
3.3876978467047776,8,256,13.518059685131217,9.575854592153215,3.2060409210183467,3178.9681350526776
4.326040543074219,8,256,16.554992319475907,7.186850510553463,3.009008838603838,3473.9494917484485
4.636319549732226,16,512,16.822605992919012,3.5412810834070667,2.2630169339415955,3928.0387655370478
2.6130121624015237,16,512,16.4485104690618,8.060671342901188,3.417816538147926,3581.2370374861302
1.8851817358468685,16,2048,16.238064298899513,11.618627560548422,2.044402448187749,4253.814688065145
2.297773068896796,8,512,15.620967922556087,4.577726481218937,3.4602757975912444,2866.7099625291116
2.994877260191897,32,1024,15.203429482436558,9.210044017385991,2.6697999970090676,4750.939855264464
4.363051680728725,32,256,13.347947039645641,4.808403197931508,2.5866781831348535,4389.387586041398
4.512557041397202,8,256,14.633812852282794,7.822449160257731,1.4148872382394626,3732.548755592851
1.5243324568591674,8,1024,14.490754068049256,3.8700880468204764,3.20481939576161,2845.612172407647
3.28761555902148,8,512,14.039015135041305,7.053338426323666,2.068724219801538,3254.9309432345276
2.9609385110207267,8,1024,15.893680454754339,9.805469960057215,1.4055835144561983,3773.8099358654704
2.2773773366475556,8,1024,14.983502940315084,6.128143718150839,1.0315187999393975,3173.229991976762
1.9195287856678898,8,2048,13.324184863630592,8.984205520384961,2.3993892090959563,3675.587061166054
2.681653099912698,16,1024,13.880732807799244,10.159049647107562,2.318499055306691,3787.429815219156
4.800183963693817,16,256,15.733035054638384,11.344600375315075,2.7983840559228965,4322.271568512563
2.6312102620726434,16,1024,13.304523437961201,5.1117787366990814,3.2256451325445052,3367.818591954636
3.3157671761017813,16,256,16.404827656195074,6.593843242283773,1.1985164616075739,3611.6649484594077
3.9605663561331226,8,256,14.980586108055897,4.371744119973757,2.828741225850906,3329.4501869544342
2.7727036083275287,32,256,14.922346309306592,11.932351519425376,1.4685298602439556,4493.554233803487
4.901237289523362,4,512,15.36963113863807,11.343008711318658,3.1454426328929097,3669.5773620931654
4.8685655322973895,8,2048,16.298723863700598,7.859614172525037,3.04765878465414,4589.477365600102
2.3812380353887743,4,256,14.391236831608772,10.578299649387791,2.351984387463861,2899.571338821305
3.240369770623349,32,256,15.712064610236254,7.6886217954483795,2.775606996558279,4321.140724913918
2.553074084358694,16,512,15.262927855983165,8.612271192024838,1.785875282959371,3767.679389764546
2.4969417303211365,32,256,14.068113080677685,3.8021198890441497,2.1779197473320364,3837.020561894487
1.629104315740865,8,1024,16.51451994542063,9.797433784471272,3.054092244276179,3355.215220990203
3.633475168929639,16,1024,16.189704086427714,4.1494213527171135,2.1481629929330346,4046.7198162087975
3.259376581301015,8,2048,15.633807338633702,10.434608672272756,1.8944956633136045,4348.172015087139
1.6801756293749628,16,256,16.402326916376968,10.038252789033473,2.23553111812575,3307.627535893818
2.47526262482814,4,512,16.46917680383921,9.378702279686788,3.070623131093046,3050.834111857953
4.678930600883287,4,1024,15.83345190686014,3.325443424722859,1.8380201184271818,3744.2330195581267
2.3384666173344035,4,512,16.348053313454688,5.728155203507957,1.4344039828393595,2849.532579965993
2.007132052319281,32,512,15.789885846677134,5.368013129197585,2.780035050826952,4186.929407532066
3.2130846609714707,8,1024,15.720563087041201,6.241227667243672,3.0649455317702046,3493.062180449639
4.949776589387103,32,512,15.474445512860736,3.788784720874547,1.2515936963088334,4954.489240587743
2.347193450290251,4,1024,16.010866558230564,11.432620407279565,1.5996852818898617,3295.13030564597
3.852474415920575,8,512,13.634420421172294,7.9842201664113865,1.3549299744024847,3170.573308950202
4.165668653650512,4,1024,16.523483036795714,5.749718795922211,1.8698535289554166,3731.442198903826
2.3317314039733987,32,256,16.487374110980927,6.5728336536685505,2.1258774472635316,4474.137848234969
4.048757220141509,32,2048,13.116989132138237,7.024822864543521,2.872065842408266,5366.176130507406
2.7872409645173866,32,1024,16.30326700225905,8.405349000245556,2.627868962204185,4781.393463507295
3.7130704070775282,4,1024,13.51547946989378,7.6411148492684795,2.552321418696078,3329.2085092277453
3.7173539876631314,8,2048,14.340475417036568,11.274527758929755,1.880937366524136,4332.434569314783
3.3752113942616546,8,1024,15.974033025166431,7.472671346152472,3.1036188827119,3720.4045420231646
1.8160141951904292,4,1024,13.643039584193232,11.929422133409814,2.1782179184954114,2871.2929248571895
4.423558734562333,8,512,16.271868096476247,10.662824619705862,3.4477623450378863,3975.811467019552
2.6227302274010755,4,2048,16.328536711830967,4.876594629216022,2.585355345739342,3781.006888829218
2.1528147863994898,8,256,15.029870935043345,11.375356931795245,1.3156618539112568,3137.881286571222
1.6427129954416737,16,1024,13.025543486867335,4.047297580969285,2.690443905188585,3178.5855291795506
3.5681253011588465,16,2048,14.148152532699651,10.357047376420724,1.8127600385792475,4634.858402514884
3.8714752664479883,32,512,15.467707673502968,6.4256096412892205,2.7158179917152436,4752.732956947181
1.5580574012474966,16,256,16.924744712109693,10.901768884005627,1.1741028704060144,3524.4387167992804
3.2923257040474834,16,2048,15.527254108066673,10.812510210967053,1.4372035929398985,4689.659279718497
2.292735213192783,16,256,14.039214324256639,10.253328601058591,3.1393431472644657,3215.5478057729297
3.7581047664330747,4,256,15.536022812398446,10.110273926763552,1.5679488925587872,3345.2328531385688
2.11028250151747,16,256,15.159941518863421,5.742112251882367,3.09260281310735,3307.0352669110293
3.9182820833586307,16,1024,16.119381580604575,3.72827354746127,1.698190221136026,4039.733506344306
2.853573712051881,32,1024,13.427922555307834,6.626821608886453,2.6072047751467693,4298.824468169224
4.778554960578571,16,512,16.044111610008112,4.5617206348785775,2.7353764337745776,4156.153737004449
1.9813233045109764,16,512,15.165066314704442,9.254559800122156,2.2816368828626326,3428.092940871093
2.6937322286759047,8,2048,16.85196801543598,6.11489753884007,1.763276691741828,4091.0827035499215
1.8971573243420616,32,512,14.367488664154745,11.780491807739233,1.5316109409277403,4280.930508772125
4.73642766397497,32,256,15.530487572535792,8.768748696107988,1.0829733864060656,4976.258109506606
4.570687736833434,32,256,16.72811242204007,10.40232507270925,1.7598660031018096,5249.103609867524
2.402795697003045,32,1024,13.410038911962717,4.192722054676636,2.632906976328208,4049.815735820189
3.8099441611196267,32,256,16.748913948945805,10.758130340453603,3.3457620461212065,4726.062052064529
4.3602777007042555,32,2048,15.751542889203254,11.30481471462055,3.17801120565763,5790.2041514186385
3.443202840598118,4,256,13.271348236420687,7.3835572693704234,2.9151619413382566,2673.3609884139914
3.353777024246023,16,256,14.203854267787264,8.456276439758797,2.9711183581332468,3526.628233293016
2.346483018151581,32,2048,15.832688354581126,9.88328820812696,2.662462258689988,5339.569172866967
1.8258596873206472,16,512,13.269402405875088,4.573547645343713,1.6507171439150075,3033.1928442312974
4.640255152836644,16,512,15.328681840705093,7.523094688170982,3.2679875767645745,4141.539229181982
4.651463200071657,4,2048,14.383532227811827,6.587967249950818,2.676830779764585,4061.4528572952254
3.7158551004564377,32,1024,15.483662071069908,4.317365929460242,2.4011015774511,4766.12615474583
2.686604268670452,8,256,13.182968135250052,6.307809800623783,1.2774736730337026,2803.1971644670134
2.7222335111443132,4,2048,16.486147224609503,3.6135507844694423,2.1176388595160636,3696.1733545315956
4.040844876045838,8,256,16.893955876709587,3.232307162545383,2.1508956780048156,3579.5609325866617
4.639885909834019,16,1024,16.875511421142765,4.216496602393405,3.1614090238066748,4457.8754340423975
4.6048024849279106,16,256,15.9986073269717,11.668036004302564,2.366620550469471,4146.546095130469
4.229564410501684,4,2048,13.520344960522529,7.945765823055153,1.951001372426024,4089.8348613468634
3.747110761540007,4,256,16.03305278371609,11.69239945037898,3.442000821276648,3400.8566186346166
1.794489877482671,8,512,13.098347665835206,6.892480904971188,1.2768014833157892,2830.0557957135075
2.065700499331148,32,1024,13.088494206115989,5.806345197767336,2.0563710707798615,4328.048893439481
4.644939659844777,8,1024,14.294440876598165,7.555276765562197,1.1050616879285133,3880.374552656525
3.622501708808565,4,1024,14.954572761618664,6.955605197696191,2.8497603019173257,3348.858230495384
1.5321896806582038,8,2048,16.081629671231173,3.9509821583556954,3.2951913804978767,3359.341802738451
1.8551504000311123,4,1024,15.733181506426021,8.767436832211857,1.7000933238762235,3084.1540918359005
3.8222561918781954,8,512,14.783610825506994,4.9443436425863965,3.145854191997802,3368.1548136623574
1.5177155434617653,4,2048,14.094506665126664,8.576291594080466,1.7305455761547444,3444.0231661655876
2.0628281799612456,4,512,16.988498000630845,8.851809831583381,3.276925404109788,2956.329274745052
3.4205682627830516,4,256,14.704725208943891,4.3682236781578325,2.8849047589919596,2823.1419565805354
3.9216331919244265,32,256,14.805548097318702,3.5521466439960134,3.0122669421035964,4391.693085188733
3.7818644082591018,8,256,13.654495284766677,10.026854274615959,1.0450163890011361,3293.3179123259774
2.284942583111959,8,256,16.17923819499972,7.138203813923882,3.407025892685065,3155.5373245257388
3.9926272747163756,8,512,15.774728903125954,3.523474159549282,2.816677480175808,3270.6000623888826
2.3303718062388,4,2048,13.883078451155042,11.953796854527905,1.7618777384653332,3719.951432134566
2.638898943557437,8,2048,13.32952418246337,3.5200250489673,3.0734866621471175,3738.109392087868
4.1127199179130844,8,1024,15.721997208298852,9.255317059726979,1.7038029960373249,4003.7182132470234
3.773715146665251,4,512,15.618044857124541,11.853110327370722,3.1818845989153197,3445.9453093609427
4.4722819367296225,16,256,14.093038107992838,5.152620937943331,1.2814509760298425,3785.276138253369
3.801645123051202,4,512,16.803454249001643,4.280244318184765,2.7592149436519895,3292.0488191840755
3.4890801116741508,8,1024,13.604231567123602,4.09246445480186,2.3517461916122757,3502.543306293719
1.8278616873983236,4,1024,14.729339204170408,5.72947632810836,1.241336175488602,2679.2184798534918
2.7870053107080173,16,512,16.774463680670394,3.90941229909582,1.6047345706470975,3799.031094840555
2.428208286886039,4,512,14.678909267704489,9.229452075247188,1.0310100906932869,2827.5852760664693
2.3539637518267926,8,512,15.554103790656342,3.560626183170564,2.171919913661265,2924.7633233339893
4.90553694163356,16,2048,14.590377591851176,7.584799153348108,1.7531631519000008,4927.508208184243
2.8758420363336614,32,256,14.09686080939468,11.970271684676792,2.4958937107443973,4413.310200666489
4.622162943119896,8,512,16.935910591839313,10.325732425554168,1.743094519271543,3902.302077990115
3.70898519099042,16,512,14.637336025260172,8.536974944079098,1.7497977787674617,3932.635535256128
4.28183956239577,16,512,16.57639681471654,5.756282587079506,2.8579829968290085,4287.9746661608
3.2592298258681724,32,1024,13.919818423564344,8.615062526624747,1.1203570899458837,4634.018036225301
3.5191635961922567,4,1024,13.852418816100332,7.743373175204865,3.257237487979968,3318.8346298379465
3.2238119283660236,4,2048,13.124536331538046,6.834750455013343,3.1306596859779536,3554.2560277855864
2.1833504572931557,8,256,15.60666730150354,4.176393390661795,2.6695117080660165,2819.840738180775
4.028582403415268,32,2048,14.474105374895045,10.9794379371642,2.483053925268461,5596.924857478805
2.4827032685429953,4,256,16.45743299935855,7.048061839391902,3.2307562453491308,2774.790250902542
1.5851058825100885,32,1024,14.892839626766229,4.751602606386886,1.4633254488217862,4242.500787731143
3.7591530356750873,4,1024,16.872773711658887,6.309834157895606,1.1974229054770715,3899.9803138890597
2.1198873779246714,16,1024,13.742102062812485,6.727167772760343,1.5987754247738453,3492.2339801576413
4.7916050452352,4,2048,16.474492671822443,10.447841060101869,2.9864456967504758,4649.497932534174
4.838750019509056,32,512,16.106387411166967,9.60252942505262,1.0866756668162083,5118.7038448435915
4.70202536577157,16,512,16.083687378576208,9.923744042772057,2.4570170877087243,4253.431617232736
2.7955554508940557,16,1024,16.37913291246755,3.0992813798578247,3.4885937904782747,3785.362119973409
1.554098157851036,16,512,16.044095963771994,6.745385983617854,3.1392402345938484,3387.904074201129
4.749114969057039,32,512,15.504881286525661,7.332097364717913,2.3036142226089735,5044.8871377065125
2.9986445191106004,8,2048,13.524979510729551,3.1727304914075103,1.1591022732166059,3713.7396097492906
4.8832918666528435,8,256,13.130104717965008,5.338318878705308,3.0784337859642745,3365.538238184688
4.872669919812385,8,1024,16.68339139126275,9.842608408099215,2.4974462704430263,4185.931364474836
4.485533094135761,32,1024,15.466601258082953,4.233987351560991,1.2873324926489171,5169.764456114554
2.5305711222435496,16,2048,16.186149163904705,7.817791183073325,1.2346432120583906,4540.999046015889
2.8478420501067383,8,2048,14.9260894060502,4.9368168481551375,3.274067048591481,3759.521843850365
4.478978350308999,32,512,13.469232755849578,3.1090869717950396,2.673000657345196,4490.326011906249
2.6092270180469717,8,1024,13.500743168810201,5.170813118395873,3.0732169982918887,3124.6019200815567
2.0932246134013237,4,256,15.742261148915885,11.782863794190485,3.197447250705668,2797.963714540262
3.4488044186042255,8,2048,14.72122357959785,10.213834006946907,2.4294308801208055,4211.232238350307
4.776541709562734,8,256,13.802098906801348,11.636189798889301,2.293615879387603,3901.9113804517983
3.9361042883624053,16,256,14.966378186965748,7.390686395337262,2.0760685258024756,3772.5905646540637
3.4952140953127775,32,1024,13.256835748300537,3.9876257880975317,1.7923664694777983,4520.300496271776
1.84011772819769,16,1024,15.327885607657596,7.931635400763237,2.0864899021467793,3545.010619584741
3.652525293447094,16,2048,14.075973617740392,7.089396011039648,2.934699139325391,4538.615030433478
4.965188475364922,16,1024,16.190236402548752,10.599213744656543,2.504808577537829,4701.185886451912
1.9902940533278342,16,1024,14.241447835694295,3.882743227058201,3.2313082248871154,3262.0400135736095
3.3141537832730785,16,1024,14.820880596327205,7.394170233196004,2.1084500359479694,4110.808905372387
4.570805751747844,8,256,13.046482159632403,4.350437982245858,2.517723946796885,3393.981563888947
4.092690162139716,16,2048,13.289787551178236,5.92208334201054,2.578268882729972,4428.713336729791
3.939555093483438,16,512,14.569974225626739,9.636213696490197,2.4792429057658136,3769.696358042961
3.9586942939548826,32,256,14.919755338868494,7.284163164318898,2.7565844327137907,4661.872495994074
2.758219029269143,4,1024,15.400082192477214,6.382994566311924,1.5935836709370157,3186.6515445580903
2.527571454925727,8,256,14.166650314837213,6.550286507130318,2.2809094438644766,2929.965015969705
4.332764044174798,8,1024,15.77992754450617,7.13502091565388,1.2605620070208692,3815.1843222069847
4.335396881377132,8,1024,16.44048958875682,10.065148894533511,1.9612783191120313,4250.4697969444915
4.534753115030362,16,256,16.1194039555734,11.02876220046211,2.219167671553161,4109.441241579197
4.696341933947649,16,2048,13.158475301393429,11.598012178535354,2.630560648863681,4954.21897692852
3.289698396013282,16,1024,14.922027789031315,10.082130476297657,3.3763276314655086,4027.0084419693903
3.2553070314051986,32,2048,13.4197207136727,5.838662061732115,2.5016276663708896,4955.635337999905
4.294033126383713,4,512,13.96818006345011,9.193212354778879,2.8589847904413994,3325.1035676365323
3.774873757722178,16,1024,16.946650373068586,6.938428116498527,2.265665148738007,4372.012877542222
3.9568840704019617,4,2048,13.569982171606053,5.2920355984144605,2.5852600784408284,3861.071303607255
4.285274343026353,32,2048,14.995552613805424,10.567844214833304,1.1773305403344336,5831.426103912307
4.615018696361481,8,512,15.472622937272476,3.345837140660925,1.6359789521046175,3837.4464991084465
2.6829830489803754,16,2048,15.809859882176415,11.115857929218812,1.9046327330128467,4402.85942225876
2.814540334239804,4,2048,15.238594733947657,7.153297181622607,2.1812333875162837,3931.0130490526594
1.8289367894430415,4,512,13.039083389676735,8.734813291274524,1.1141218637559593,2612.71140801609
3.523980493486609,16,1024,14.305845232975967,8.934185299852045,1.3500602438832943,3999.764666311184
1.6257979582885973,8,2048,15.070846573538846,11.056059666358827,1.6920357694782644,3643.433280447005
3.1295930634636107,8,2048,13.351465996579334,8.730027139504866,3.4288317272526267,3856.8719788368767
3.3992562214765183,8,2048,14.402507724836724,8.525402262840556,1.8283675177576268,4225.790364744814
2.5028943824489955,32,256,13.132812435165466,3.5998683650462096,2.2051026452802063,3813.13424855133
3.5679164119915376,4,512,13.314313988620082,7.6656721975068365,1.4902442818459822,3241.0364892921784
1.606750874786673,4,256,14.587693104806384,4.351521007353375,2.5269501776894208,2171.3903353211485
1.6307186606222506,4,512,13.53086301617224,9.63690391849337,1.7017080387899357,2597.4837598195318
4.379101962308804,32,1024,15.270163393046232,7.60999728731407,1.5174814460960668,5056.033402743713
2.76066724493942,4,1024,15.757859876549063,9.12205001287518,2.2914315711149476,3402.6597713584893
1.9447117942815968,32,2048,16.20234679643633,3.3750561054214585,1.013764497901052,5000.650976259648
3.3278514101918155,8,512,13.80060097697924,3.763128144412229,1.0191600816230633,3091.906463082699
4.1949774358451375,16,1024,13.66993032903628,9.44691049256414,1.5476720227546443,3977.5576965592886
2.255373596238951,4,512,13.4182713613376,3.6487590239880605,1.091803406252053,2585.694220332014
3.680116665366501,4,1024,15.545720998174547,3.6413105498873275,1.2700643853267284,3496.4301573299126
1.798716127478188,8,256,15.825902905947604,3.108976277113987,1.847151623346879,2722.6360742516017
